date,no,league,lgc,lam,xg_h,xg_a,shot_h,shot_a,sot_h,sot_a,cor_h,cor_a,big_h,big_a,inj_h,inj_a,temp,rain,rank_gap,h2h_edge,xg_diff,shot_diff,sot_diff,cor_diff,big_diff,inj_diff,act,act_dir,act_htft,act_balls,act_h,act_a,act_hh,act_ha,v11_dir_hit,v11_score_hit,v11_ht_hit,v11_ou_hit,hm_n_h,hm_fh_sc_h,hm_fh_cc_h,hm_ht_lead_h,hm_ht_trail_h,hm_first_min_h,hm_fh_share_h,hm_n_a,hm_fh_sc_a,hm_fh_cc_a,hm_ht_lead_a,hm_ht_trail_a,hm_first_min_a,hm_fh_share_a,hm_fh_sc_diff,hm_fh_cc_diff,hm_ht_lead_diff,hm_ht_trail_diff,hm_first_min_diff,hm_fh_share_diff,lam_h,lam_a,rain_p,h2h_wr,form5_w,form5_d,form5_l,form_gf,form_ga,lam_sum
2026-08-22,026,法甲,lg-ligue1,2.3,2.58,0.65,17.0,11.0,2.0,3.0,,,,,,,27.0,,,0.414,1.93,6.0,-1.0,,,,0-2（0-0）,客胜,平负,2,0,2,0.0,0.0,ok,ok,ok,,0,,,,,,,3,1.0,0.0,1.0,0.0,35.0,0.6,,,,,,,,1.2,,0.6,3.0,1.0,1.0,,,
2026-08-22,027,西甲,lg-laliga,2.6,1.12,2.92,8.0,21.0,3.0,8.0,,,,,,,26.0,,,,-1.7999999999999998,-13.0,-5.0,,,,1-2（1-1）,客胜,平负,3,1,2,1.0,1.0,ok,no,ok,,1,2.0,0.0,1.0,0.0,5.0,0.667,0,,,,,,,,,,,,,0.7,1.9,,,,,,,,2.5999999999999996
2026-08-23,021,西甲,lg-laliga,2.25,1.02,0.55,10.0,7.0,4.0,2.0,5.0,3.0,,,,,32.0,,,,0.47,3.0,2.0,2.0,,,1-0（0-0）,主胜,平胜,1,1,0,0.0,0.0,no,no,no,,1,0.0,0.0,0.0,0.0,73.0,,1,2.0,2.0,0.0,0.0,1.0,1.0,-2.0,-2.0,0.0,0.0,72.0,,,1.15,,,,,,,,
2026-08-23,022,意甲,lg-sa,2.45,1.15,1.48,12.0,11.0,4.0,5.0,8.0,4.0,,,,,25.0,,,,-0.33,1.0,-1.0,4.0,,,1-2（0-0）,客胜,平负,3,1,2,0.0,0.0,no,no,no,,0,,,,,,,0,,,,,,,,,,,,,1.25,1.2,,,,,,,,2.45
2026-08-23,023,意甲,lg-sa,1.95,2.05,0.89,17.0,9.0,7.0,3.0,7.0,2.0,,,,,24.0,,,0.4,1.1599999999999997,8.0,4.0,5.0,,,2-1（1-0）,主胜,胜胜,3,2,1,1.0,0.0,no,no,no,,0,,,,,,,0,,,,,,,,,,,,,1.0,0.95,,0.6,3.0,1.0,1.0,,,1.95
2026-08-23,024,西甲,lg-laliga,2.9,0.15,3.42,3.0,19.0,0.0,9.0,1.0,9.0,,,,,5.0,,,,-3.27,-16.0,-9.0,-8.0,,,0-5（0-2）,客胜,负负,5,0,5,0.0,2.0,ok,no,ok,,1,0.0,1.0,0.0,1.0,21.0,0.0,0,,,,,,,,,,,,,0.85,2.05,,,,,,,,2.9
2026-08-23,001,荷甲,lg-ered,2.5,1.01,0.99,11.0,16.0,5.0,3.0,5.0,3.0,,,,,17.0,,,,0.02,-5.0,2.0,2.0,,,3-1（1-0）,主胜,胜胜,4,3,1,1.0,0.0,ok,ok,ok,,1,1.0,1.0,0.0,0.0,13.0,0.25,1,0.0,0.0,0.0,0.0,61.0,,1.0,1.0,0.0,0.0,-48.0,,,0.85,13.0,,,,,,,
2026-08-23,002,日职联,lg-j1,3.5,1.15,2.37,13.0,22.0,7.0,3.0,1.0,3.0,,,,,27.0,63.0,,0.2,-1.2200000000000002,-9.0,4.0,-2.0,,,3-1（1-1）,主胜,平胜,4,3,1,1.0,1.0,ok,ok,ok,,0,,,,,,,2,0.5,1.0,0.0,1.0,7.0,0.333,,,,,,,2.0,1.5,63.0,0.4,,,,,,3.5
2026-08-23,003,韩职,lg-k1,2.35,,,9.0,4.0,3.0,2.0,2.0,0.0,,,,,31.0,,,0.0,,5.0,1.0,2.0,,,3-0（0-0）,主胜,平胜,3,3,0,0.0,0.0,no,no,no,,5,0.8,1.0,0.4,0.0,7.0,0.667,3,0.333,0.667,0.0,0.333,47.7,1.0,0.467,0.333,0.4,-0.333,-40.7,-0.333,,1.1,6.0,0.2,1.0,3.0,1.0,,,
2026-08-23,005,德国杯,lg-dfb,2.6500000000000004,1.6,0.43,22.0,6.0,4.0,3.0,11.0,1.0,,,,,20.0,,,0.2,1.1700000000000002,16.0,1.0,10.0,,,1-2（0-1）,客胜,负负,3,1,2,0.0,1.0,ok,ok,ok,,1,0.0,0.0,0.0,0.0,46.0,0.0,2,0.5,0.5,0.5,0.5,28.5,1.0,-0.5,-0.5,-0.5,-0.5,17.5,-1.0,,1.35,0.0,0.4,2.0,2.0,1.0,,,
2026-08-23,009,英超,lg-eng,2.5,2.36,0.63,13.0,5.0,6.0,4.0,8.0,3.0,,,,,5.0,,,,1.73,8.0,2.0,5.0,,,2-1（0-1）,主胜,负胜,3,2,1,0.0,1.0,ok,ok,no,,1,0.0,2.0,0.0,1.0,1.0,,0,,,,,,,,,,,,,1.25,1.5,0.0,,,,,,,2.75
2026-08-23,010,法甲,lg-ligue1,2.35,1.99,1.24,20.0,11.0,2.0,8.0,8.0,3.0,,,,,26.0,,10.0,0.0,0.75,9.0,-6.0,5.0,,,0-2（0-2）,客胜,负负,2,0,2,0.0,2.0,ok,ok,ok,,0,,,,,,,0,,,,,,,,,,,,,,1.3,,0.0,,,,,,
2026-08-23,011,德国杯,lg-dfb,2.85,0.74,2.24,16.0,17.0,6.0,10.0,7.0,9.0,,,,,18.0,,,,-1.5000000000000002,-1.0,-4.0,-2.0,,,2-4（1-1）,客胜,平负,6,2,4,1.0,1.0,ok,no,ok,,0,,,,,,,0,,,,,,,,,,,,,,1.55,7.0,,,,,6.0,1.0,
2026-08-23,015,西甲,lg-laliga,2.6,0.71,3.6,19.0,13.0,4.0,6.0,5.0,3.0,,,,,5.0,,4.0,0.4,-2.89,6.0,-2.0,2.0,,,2-2（0-0）,平,平平,4,2,2,0.0,0.0,ok,no,ok,,1,0.0,0.0,0.0,0.0,70.0,0.0,0,,,,,,,,,,,,,1.3,0.95,15.0,0.6,3.0,1.0,1.0,,,2.25
2026-08-23,016,法甲,lg-ligue1,2.15,0.6,1.39,14.0,15.0,4.0,7.0,7.0,4.0,,,,,23.0,,,-0.4,-0.7899999999999999,-1.0,-3.0,3.0,,,0-1（0-1）,客胜,负负,1,0,1,0.0,1.0,ok,ok,ok,,0,,,,,,,0,,,,,,,,,,,,,1.0,1.15,,0.2,1.0,1.0,3.0,,,2.15
2026-08-23,017,英超,lg-eng,2.8,1.42,2.71,13.0,27.0,4.0,7.0,2.0,6.0,,,,,4.0,,,,-1.29,-14.0,-3.0,-4.0,,,2-2（1-0）,平,胜平,4,2,2,1.0,0.0,no,no,no,,0,,,,,,,0,,,,,,,,,,,,,,1.45,0.0,,,,,,,
2026-08-23,019,意甲,lg-sa,2.6,2.1,2.21,19.0,12.0,7.0,5.0,5.0,3.0,,,,,27.0,,10.0,0.4,-0.1099999999999998,7.0,2.0,2.0,,,0-2（0-0）,客胜,平负,2,0,2,0.0,0.0,no,no,no,,0,,,,,,,0,,,,,,,,,,,,,1.4,1.2,,0.6,3.0,1.0,1.0,,,2.5999999999999996
2026-08-23,018,意甲,lg-sa,2.7,0.45,1.99,11.0,20.0,2.0,5.0,3.0,12.0,,,,,32.0,,,,-1.54,-9.0,-3.0,-9.0,,,0-1（0-1）,客胜,负负,1,0,1,0.0,1.0,ok,no,ok,,0,,,,,,,0,,,,,,,,,,,,,1.05,1.65,,,,,,,,2.7
2026-08-24,001,意甲,lg-sa,2.4,1.78,0.63,14.0,10.0,5.0,3.0,7.0,3.0,,,,,3.0,,1.0,-0.444,1.15,4.0,2.0,4.0,,,0-1（0-0）,客胜,平负,1,0,1,0.0,0.0,no,no,no,,0,,,,,,,0,,,,,,,,,,,,,0.8,1.6,86.0,0.111,3.0,2.0,0.0,40.0,17.0,2.4000000000000004
2026-08-24,002,沙特联,lg-spl,2.75,1.26,2.09,16.0,9.0,5.0,3.0,8.0,5.0,,,,,1.0,,,,-0.8299999999999998,7.0,2.0,3.0,,,0-2（0-1）,客胜,负负,2,0,2,0.0,1.0,ok,no,ok,,0,,,,,,,0,,,,,,,,,,,,,1.25,1.5,,,,,,,,2.75
2026-08-24,004,西甲,lg-laliga,2.25,0.7,1.28,12.0,11.0,7.0,1.0,4.0,5.0,,,,,1.0,15.0,,0.4,-0.5800000000000001,1.0,6.0,-1.0,,,0-0（0-0）,平,平平,0,0,0,0.0,0.0,ok,no,ok,,0,,,,,,,1,0.0,2.0,0.0,1.0,5.0,,,,,,,,1.3,0.95,15.0,0.6,3.0,1.0,1.0,,,2.25
2026-08-24,005,沙特联,lg-spl,2.75,3.9,0.79,15.0,8.0,6.0,2.0,6.0,4.0,,,,,0.0,,,0.4,3.11,7.0,4.0,2.0,,,3-2（2-1）,主胜,胜胜,5,3,2,2.0,1.0,ok,no,ok,,1,0.0,0.0,1.0,0.0,,,0,,,,,,,,,,,,,1.9,0.85,,0.5,,,,,,2.75
2026-08-24,006,意甲,lg-sa,2.6500000000000004,3.07,0.35,17.0,9.0,8.0,4.0,7.0,2.0,,,,,0.0,,,0.5,2.72,8.0,4.0,5.0,,,4-0（1-0）,主胜,胜胜,4,4,0,1.0,0.0,ok,no,ok,,0,,,,,,,0,,,,,,,,,,,,,1.6,1.05,,0.667,,,,,,2.6500000000000004
2026-08-24,008,英超,lg-eng,2.65,1.33,2.24,14.0,18.0,6.0,6.0,6.0,8.0,,,,,19.0,,,0.455,-0.91,-4.0,0.0,-2.0,,,2-3（1-2）,客胜,负负,5,2,3,1.0,2.0,ok,no,ok,,0,,,,,,,0,,,,,,,,,,,,,0.95,1.7,,0.591,,,,,,2.65
2026-08-24,010,西甲,lg-laliga,2.35,1.97,1.11,13.0,6.0,2.0,4.0,7.0,2.0,,,,,28.0,,2.0,0.125,0.8599999999999999,7.0,-2.0,5.0,,,1-1（1-1）,平,平平,2,1,1,1.0,1.0,ok,ok,ok,,1,0.0,0.0,0.0,0.0,70.0,,1,1.0,0.0,1.0,0.0,21.0,1.0,-1.0,0.0,-1.0,0.0,49.0,,1.2,1.15,,0.375,,,,,,2.3499999999999996
2026-08-24,011,巴甲,lg-bras,2.3,2.21,0.83,32.0,7.0,8.0,6.0,13.0,2.0,,,,,20.0,,8.0,0.261,1.38,25.0,2.0,11.0,,,2-3（0-2）,客胜,负负,5,2,3,0.0,2.0,ok,no,ok,,2,0.5,0.0,0.5,0.0,44.0,1.0,6,0.667,0.667,0.333,0.333,9.2,0.444,-0.167,-0.667,0.167,-0.333,34.8,0.556,1.05,1.35,,0.522,,,,18.0,14.0,2.4000000000000004
2026-08-25,001,韩职,lg-k1,1.8,,,3.0,2.0,0.0,2.0,12.0,4.0,,,,,29.0,,,0.0,,1.0,-2.0,8.0,,,0-0（0-0）,平,平平,0,0,0,0.0,0.0,ok,no,ok,,5,1.0,0.4,0.0,0.0,35.2,0.714,6,0.333,0.667,0.0,0.333,18.8,0.25,0.667,-0.267,0.0,-0.333,16.4,0.464,,,,0.2,1.0,3.0,1.0,,,
2026-08-25,002,韩职,lg-k1,2.6,,,9.0,9.0,2.0,4.0,4.0,3.0,,,,,28.0,,,0.4,,0.0,-2.0,1.0,,,1-2（0-1）,客胜,负负,3,1,2,0.0,1.0,no,no,no,,4,1.5,0.75,0.5,0.0,15.2,0.75,4,0.0,1.0,0.25,0.25,28.2,0.0,1.5,-0.25,0.25,-0.25,-13.0,0.75,,,,0.6,3.0,1.0,1.0,,,
2026-08-25,003,沙特联,lg-spl,3.5,0.38,1.81,4.0,9.0,2.0,6.0,1.0,2.0,,,,,4.0,,,0.0,-1.4300000000000002,-5.0,-4.0,-1.0,,,2-3（2-0）,客胜,胜负,5,2,3,2.0,0.0,ok,no,ok,,1,2.0,1.0,0.0,0.0,5.0,0.5,0,,,,,,,,,,,,,,,,0.333,,,,,,
2026-08-25,004,英联杯,lg-champ,1.9,0.09,1.33,4.0,8.0,2.0,2.0,,,,,,,21.0,,,0.0,-1.24,-4.0,0.0,,,,1-1（1-1）,平,平平,2,1,1,1.0,1.0,ok,ok,ok,,0,,,,,,,1,3.0,0.0,1.0,0.0,17.0,1.0,,,,,,,,,,0.5,,,,2.0,5.0,
2026-08-25,005,欧联资格赛,lg-uel,3.4,,,,,,,,,,,,,19.0,,,,,,,,,,4-1（1-1）,主胜,平胜,5,4,1,1.0,1.0,no,no,no,,1,0.0,0.0,0.0,1.0,,,1,0.0,0.0,1.0,0.0,,,0.0,0.0,-1.0,1.0,,,,,,,,,,,,
2026-08-25,006,欧冠资格赛,lg-ucl,3.55,0.52,0.15,9.0,3.0,2.0,2.0,,,,,,,12.0,,,,0.37,6.0,0.0,,,,3-0（2-0）,主胜,胜胜,3,3,0,2.0,0.0,ok,no,ok,,7,1.286,0.286,0.714,0.0,19.0,0.5,4,0.0,0.5,0.0,0.5,23.5,0.0,1.286,-0.214,0.714,-0.5,-4.5,0.5,,1.3,,,,,,,,
2026-08-25,007,英联杯,lg-champ,1.95,0.45,1.11,4.0,7.0,2.0,3.0,,,,,,,8.0,,,,-0.6600000000000001,-3.0,-1.0,,,,0-2（0-0）,客胜,平负,2,0,2,0.0,0.0,ok,no,ok,,0,,,,,,,1,0.0,0.0,0.0,0.0,88.0,0.0,,,,,,,,,,,,,,,,
2026-08-25,008,英联杯,lg-champ,3.1,0.19,1.36,4.0,10.0,1.0,3.0,,,,,,,9.0,,,0.333,-1.1700000000000002,-6.0,-2.0,,,,1-6（1-3）,客胜,负负,7,1,6,1.0,3.0,ok,no,ok,,2,0.5,0.0,0.5,0.0,44.0,1.0,0,,,,,,,,,,,,,,,,0.333,,,,,,
2026-08-25,009,西甲,lg-laliga,2.0,0.91,0.52,11.0,7.0,1.0,3.0,,,,,,,9.0,,,0.333,0.39,4.0,-2.0,,,,0-1（0-0）,客胜,平负,1,0,1,0.0,0.0,ok,ok,ok,,1,0.0,0.0,0.0,0.0,,,0,,,,,,,,,,,,,,,,0.5,,,,,,
2026-08-26,001,韩职,lg-k1,,,,,,,,,,,,,,5.0,,,0.0,,,,,,,2-1（0-0）,主胜,平胜,3,2,1,0.0,0.0,ok,ok,ok,,6,0.667,1.0,0.333,0.0,14.4,0.444,2,0.5,1.0,0.0,0.0,29.0,1.0,0.167,0.0,0.333,0.0,-14.6,-0.556,,1.2,,0.2,1.0,3.0,1.0,,,
2026-08-26,002,韩职,lg-k1,,,,,,,,,,,,,,7.0,,,0.0,,,,,,,2-1（1-1）,主胜,平胜,3,2,1,1.0,1.0,no,no,no,,5,0.4,1.8,0.0,0.6,16.0,0.222,3,1.333,1.0,0.0,0.0,23.3,0.667,-0.933,0.8,0.0,0.6,-7.3,-0.445,1.9,1.2,,0.4,2.0,1.0,2.0,,,3.0999999999999996
2026-08-26,003,英联赛杯,lg-champ,,,,,,,,,,,,,,4.0,,,,,,,,,,5-1（2-0）,主胜,胜胜,6,5,1,2.0,0.0,ok,no,ok,,0,,,,,,,0,,,,,,,,,,,,,,0.9,24.0,,,,,,,
2026-08-26,004,英联赛杯,lg-champ,,,,,,,,,,,,,,0.0,,,0.118,,,,,,,3-2（1-1）,主胜,平胜,5,3,2,1.0,1.0,ok,no,ok,,0,,,,,,,1,0.0,0.0,0.0,0.0,75.0,0.0,,,,,,,,0.9,,0.412,,,,,,
2026-08-26,005,欧冠资格赛,lg-ucl,,,,,,,,,,,,,,8.0,,,,,,,,,,4-0（3-0）,主胜,胜胜,4,4,0,3.0,0.0,ok,no,ok,,1,0.0,0.0,0.0,0.0,,,0,,,,,,,,,,,,,,1.0,,,,,,,,
2026-08-26,006,欧冠资格赛,lg-ucl,,,,,,,,,,,,,,1.0,,,,,,,,,,1-1（1-1）,平,平平,2,1,1,1.0,1.0,ok,ok,ok,,2,0.5,0.5,0.0,0.0,49.0,0.333,2,0.5,0.0,0.0,0.0,25.5,0.2,0.0,0.5,0.0,0.0,23.5,0.133,,1.4,,,,,,,,
2026-08-26,007,欧冠资格赛,lg-ucl,,,,,,,,,,,,,,1.0,,,,,,,,,,3-1（1-1）,主胜,平胜,4,3,1,1.0,1.0,no,no,no,,6,1.0,0.5,0.667,0.167,11.5,0.75,1,0.0,0.0,0.0,0.0,,,1.0,0.5,0.667,0.167,,,,1.9,,,,,,,,
2026-08-26,008,欧冠资格赛,lg-ucl,,,,,,,,,,,,,,6.0,,,0.271,,,,,,,1-2（0-2）,客胜,负负,3,1,2,0.0,2.0,ok,ok,ok,,4,0.75,0.0,0.75,0.0,43.2,0.429,3,0.667,0.333,0.333,0.333,38.7,0.5,0.083,-0.333,0.417,-0.333,4.5,-0.071,,1.6,,0.542,1.0,3.0,1.0,,,
2026-08-26,009,英联赛杯,lg-champ,,,,,,,,,,,,,,,,,,,,,,,,0-4（0-1）,客胜,负负,4,0,4,0.0,1.0,ok,no,ok,,1,0.0,0.0,0.0,1.0,86.0,0.0,1,1.0,0.0,1.0,0.0,42.0,0.5,-1.0,0.0,-1.0,1.0,44.0,-0.5,,1.5,72.0,,,,,,,
2026-08-26,010,西甲,lg-laliga,,,,,,,,,,,,,,7.0,,12.0,0.722,,,,,,,4-1（1-1）,主胜,平胜,5,4,1,1.0,1.0,ok,no,ok,,0,,,,,,,1,0.0,0.0,0.0,0.0,63.0,,,,,,,,,,,0.778,,,,1.0,3.0,
2026-08-27,001,欧罗巴,lg-uel,,,,,,,,,,,,,,27.0,,,-0.2,,,,,,,5-1（1-1）,主胜,平胜,6,5,1,1.0,1.0,no,no,no,,0,,,,,,,0,,,,,,,,,,,,,1.1,1.7,,0.2,1.0,2.0,2.0,,,2.8
2026-08-27,002,欧罗巴,lg-uel,,,,,,,,,,,,,,30.0,,,,,,,,,,4-2（2-1）,主胜,胜胜,6,4,2,2.0,1.0,no,no,no,,2,0.5,0.5,0.5,0.5,31.5,1.0,0,,,,,,,,,,,,,1.1,1.4,,,,,,,,2.5
2026-08-27,003,欧罗巴,lg-uel,,,,,,,,,,,,,,29.0,,0.0,0.048,,,,,,,3-0（0-0）,主胜,平胜,3,3,0,0.0,0.0,ok,no,ok,,1,1.0,0.0,0.0,0.0,2.0,1.0,6,0.167,0.833,0.0,0.333,18.7,0.333,0.833,-0.833,0.0,-0.333,-16.7,0.667,1.1,1.0,,0.333,1.0,,,,,2.1
2026-08-27,004,欧罗巴,lg-uel,,,,,,,,,,,,,,20.0,,2.0,-0.4,,,,,,,1-3（0-1）,客胜,负负,4,1,3,0.0,1.0,ok,ok,ok,,5,0.6,1.0,0.4,0.4,30.8,0.375,7,1.429,0.286,0.571,0.0,28.7,0.556,-0.829,0.714,-0.171,0.4,2.1,-0.181,0.9,2.0,,0.2,1.0,1.0,3.0,,,2.9
2026-08-27,005,欧罗巴,lg-uel,2.5,,,,,,,,,,,,,28.0,,,0.333,,,,,,,4-0（1-0）,主胜,胜胜,4,4,0,1.0,0.0,ok,no,no,,3,1.0,0.333,0.333,0.0,17.7,0.6,1,0.0,1.0,0.0,1.0,17.0,,1.0,-0.667,0.333,-1.0,0.7,,1.4,1.2,,0.667,,,,,,2.5999999999999996
2026-08-27,006,欧罗巴,lg-uel,,,,,,,,,,,,,,24.0,,0.0,,,,,,,,3-0（1-0）,主胜,胜胜,3,3,0,1.0,0.0,ok,no,no,,5,1.0,0.4,0.6,0.2,7.0,0.5,1,0.0,1.0,0.0,1.0,26.0,,1.0,-0.6,0.6,-0.8,-19.0,,1.4,0.6,,,,,,,,2.0
2026-08-27,007,西甲,lg-laliga,2.7,,,,,,,,,,,,,19.0,,,0.05,,,,,,,1-2（1-0）,客胜,胜负,3,1,2,1.0,0.0,no,no,no,,0,,,,,,,1,0.0,0.0,0.0,0.0,90.0,0.0,,,,,,,1.4,1.3,,0.4,,,,,,2.7
2026-08-27,008,西甲,lg-laliga,3.1,,,,,,,,,,,,,26.0,,2.0,0.49,,,,,,,2-0（1-0）,主胜,胜胜,2,2,0,1.0,0.0,ok,no,ok,,0,,,,,,,0,,,,,,,,,,,,,2.3,0.8,,0.653,1.0,,,,,3.0999999999999996
2026-08-27,009,巴西杯,lg-bras,,,,,,,,,,,,,,21.0,,,0.048,,,,,,,0-0（0-0）,平,平平,0,0,0,0.0,0.0,ok,ok,ok,,4,0.5,0.25,0.5,0.25,23.0,0.4,3,0.0,0.667,0.0,0.667,28.7,0.0,0.5,-0.417,0.5,-0.417,-5.7,0.4,1.1,1.0,,0.333,1.0,,,,,2.1
2026-08-28,003,西甲,lg-laliga,2.5,1.72,1.03,13.0,18.0,,,,,,,,,22.0,,,-0.4,0.69,-5.0,,,,,3-2（3-0）,主胜,胜胜,5,3,2,3.0,0.0,ok,no,ok,,0,,,,,,,2,0.0,0.5,0.0,1.0,21.0,0.0,,,,,,,,,,0.2,1.0,1.0,3.0,,,
2026-08-28,004,沙特联,lg-spl,,,,,,,,,,,,,,35.0,,2.0,-0.4,,,,,,,1-5（1-5）,客胜,负负,6,1,5,1.0,5.0,ok,no,ok,,0,,,,,,,2,0.5,0.5,1.0,0.0,0.0,0.333,,,,,,,,,,0.0,0.0,3.0,2.0,,,
2026-08-28,008,德甲,lg-bundes,,,,,,,,,,,,,,20.0,,3.0,-0.333,,,,,,,5-1（1-0）,主胜,胜胜,6,5,1,1.0,0.0,ok,no,ok,,0,,,,,,,0,,,,,,,,,,,,,,,70.0,0.0,,,,,,
2026-08-28,009,意甲,lg-sa,,,,,,,,,,,,,,25.0,,,,,,,,,,2-0（0-0）,主胜,平胜,2,2,0,0.0,0.0,ok,ok,ok,,1,0.0,0.0,0.0,0.0,,,1,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2026-08-28,010,法甲,lg-ligue1,,,,,,,,,,,,,,19.0,,,0.625,,,,,,,2-2（1-0）,平,胜平,4,2,2,1.0,0.0,ok,no,no,,1,3.0,0.0,1.0,0.0,11.0,1.0,0,,,,,,,,,,,,,,,,0.75,,,,,,
2026-08-28,011,英超,lg-eng,,,,,,,,,,,,,,19.0,,3.0,0.625,,,,,,,1-4（0-1）,客胜,负负,5,1,4,0.0,1.0,ok,no,ok,,1,0.0,1.0,0.0,1.0,42.0,,0,,,,,,,,,,,,,,,,0.75,,,,,,
2026-08-28,014,西甲,lg-laliga,,0.81,1.4,9.0,19.0,,,,,,,,,21.0,,,0.056,-0.5899999999999999,-10.0,,,,,1-0（1-0）,主胜,胜胜,1,1,0,1.0,0.0,ok,ok,ok,,2,0.0,0.0,0.0,0.0,60.5,0.0,1,2.0,2.0,0.0,0.0,1.0,1.0,-2.0,-2.0,0.0,0.0,59.5,-1.0,,,,0.444,3.0,2.0,,,,
2026-08-29,001,日职联,lg-j1,2.6,1.23,2.1,14.0,18.0,4.0,3.0,,,,,,,20.0,,4.0,0.2,-0.8700000000000001,-4.0,1.0,,,,1-1（1-1）,平,平平,2,1,1,1.0,1.0,no,no,ok,,0,,,,,,,0,,,,,,,,,,,,,,,,0.4,2.0,2.0,1.0,5.0,6.0,
2026-08-29,002,日职联,lg-j1,2.3,0.72,2.18,6.0,17.0,0.0,3.0,,,,,,,28.0,,,-0.333,-1.4600000000000002,-11.0,-3.0,,,,0-1（0-0）,客胜,平负,1,0,1,0.0,0.0,ok,ok,ok,,1,0.0,0.0,0.0,0.0,62.0,,2,1.0,0.5,0.5,0.0,4.0,0.25,-1.0,-0.5,-0.5,0.0,58.0,,,,,0.0,,,,,,
2026-08-29,004,韩职,lg-k1,2.0,,,3.0,3.0,3.0,1.0,5.0,12.0,,,,,29.0,,,0.0,,0.0,2.0,-7.0,,,3-1（1-1）,主胜,平胜,4,3,1,1.0,1.0,ok,no,ok,,3,0.333,0.667,0.0,0.0,49.3,1.0,6,0.833,0.333,0.0,0.0,35.2,0.714,-0.5,0.334,0.0,0.0,14.1,0.286,,,,0.4,2.0,1.0,2.0,3.0,6.0,
2026-08-29,006,英超,lg-eng,2.4,1.75,2.3,13.0,12.0,4.0,3.0,,,,,,,17.0,,,0.25,-0.5499999999999998,1.0,1.0,,,,2-2（0-1）,平,负平,4,2,2,0.0,1.0,ok,no,no,,1,0.0,1.0,0.0,1.0,5.0,0.0,1,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,,,,,,0.5,,,,,,
2026-08-29,009,德甲,lg-bundes,2.7,1.27,1.88,11.0,21.0,6.0,4.0,,,,,,,22.0,,,,-0.6099999999999999,-10.0,2.0,,,,3-2（2-0）,主胜,胜胜,5,3,2,2.0,0.0,no,no,no,,0,,,,,,,0,,,,,,,,,,,,,,,,,4.0,,,,,
2026-08-29,010,德甲,lg-bundes,2.6,3.96,1.09,25.0,15.0,11.0,4.0,,,,,,,25.0,,,0.0,2.87,10.0,7.0,,,,3-0（1-0）,主胜,胜胜,3,3,0,1.0,0.0,ok,no,ok,,0,,,,,,,0,,,,,,,,,,,,,,,,0.25,,,,,,
2026-08-29,011,德甲,lg-bundes,2.5,1.84,1.47,19.0,12.0,10.0,3.0,,,,,,,25.0,,,0.438,0.3700000000000001,7.0,7.0,,,,3-3（1-2）,平,负平,6,3,3,1.0,2.0,ok,no,no,,1,1.0,1.0,0.0,0.0,11.0,0.25,0,,,,,,,,,,,,,,,,0.562,,,,,,
2026-08-29,012,德甲,lg-bundes,2.5,1.71,1.75,18.0,15.0,6.0,4.0,,,,,,,24.0,,,,-0.04,3.0,2.0,,,,3-2（0-1）,主胜,负胜,5,3,2,0.0,1.0,ok,no,no,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
2026-08-29,013,德甲,lg-bundes,2.2,1.23,0.73,21.0,10.0,4.0,0.0,11.0,2.0,,,,,25.0,,,1.0,0.5,11.0,4.0,9.0,,,0-0（0-0）,平,平平,0,0,0,0.0,0.0,no,no,no,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
2026-08-29,014,英超,lg-eng,2.0,1.28,0.73,11.0,6.0,3.0,2.0,,,,,,,17.0,,,,0.55,5.0,1.0,,,,0-1（0-0）,客胜,平负,1,0,1,0.0,0.0,no,no,no,,1,0.0,2.0,0.0,1.0,15.0,,2,1.5,0.0,0.5,0.0,17.0,1.0,-1.5,2.0,-0.5,1.0,-2.0,,,,,,,,,,,
2026-08-29,015,英超,lg-eng,2.4,2.16,1.84,17.0,13.0,5.0,7.0,10.0,7.0,,,,,20.0,,,,0.32,4.0,-2.0,3.0,,,1-1（1-0）,平,胜平,2,1,1,1.0,0.0,ok,ok,no,,1,1.0,2.0,1.0,0.0,1.0,1.0,2,0.5,0.0,1.0,0.0,42.0,0.5,0.5,2.0,0.0,0.0,-41.0,0.5,,,,,0.0,,,,,
2026-08-29,016,西甲,lg-laliga,2.1,2.76,1.92,19.0,20.0,10.0,6.0,5.0,8.0,,,,,29.0,,10.0,,0.8399999999999999,-1.0,4.0,-3.0,,,5-2（2-2）,主胜,平胜,7,5,2,2.0,2.0,no,no,ok,,2,0.0,1.0,0.0,0.5,47.5,,1,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.5,,,,,,,,,,,,
2026-08-29,017,法甲,lg-ligue1,2.6,1.66,2.89,16.0,17.0,7.0,7.0,,,,,,,25.0,,16.0,0.5,-1.2300000000000002,-1.0,0.0,,,,2-1（0-1）,主胜,负胜,3,2,1,0.0,1.0,no,no,no,,0,,,,,,,1,1.0,0.0,1.0,0.0,12.0,0.2,,,,,,,,,,0.7,,,,,,
